objectid,title,type,date,archival_date,towns_covered,county_covered,display_template,format
directories1229,Moscow,phone book,1952,1952,Moscow; Potlatch; Genesee; Bovill; Deary,,,record
directories1230,Moscow,phone book,1953,1953,Moscow; Potlatch; Genesee; Bovill; Deary,,,record
directories1231,Moscow,phone book,1954,1954,Moscow; Potlatch; Genesee; Bovill; Deary,,,record
directories1232,Moscow,phone book,1955,1955,Moscow; Potlatch; Genesee; Bovill; Deary,,,record
directories1233,Moscow,phone book,1956,1956,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1234,Moscow,directory,1957,1957,Moscow; ,,,record
directories1235,Moscow,phone book,1957,1957,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1236,Moscow,phone book,1958,1958,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1237,Moscow,phone book,1959,1959,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1238,Moscow,directory,1959,1959,Moscow; ,,,record
directories1239,Moscow,directory,1960,1960,Moscow; ,,,record
directories1240,Moscow,phone book,1960,1960,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1241,Moscow,phone book,1961,1961,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1242,Moscow,phone book,1962,1962,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1243,Moscow,directory,1962,1962,Moscow; ,,,record
directories1244,Moscow,phone book,1963,1963,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1245,Moscow,directory,1964,1964,Moscow; ,,,record
directories1246,Moscow,phone book,1964,1964,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1247,Moscow,phone book,1965,1965,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1248,Moscow,directory,1966,1966,Moscow; ,,,record
directories1249,Moscow,phone book,1966-12,1966-12,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1250,Moscow,phone book,1966-10,1966-10,Moscow; ,,,record
directories1251,Moscow,directory,1967,1967,Moscow; ,,,record
directories1252,Moscow,phone book,1967,1967,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1253,Moscow,phone book,1968,1968,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1254,Moscow,directory,1969,1969,Moscow; ,,,record
directories1255,Moscow,phone book,1969,1969,Moscow; Deary; Bovill; Elk River; Genesee; Potlatch,,,record
directories1256,Moscow,phone book,1970,1970,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1257,Moscow,directory,1971,1971,Moscow; ,,,record
directories1258,Moscow,directory,1972,1972,Moscow; ,,,record
directories1259,Moscow,phone book,1972,1972,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1260,Moscow,phone book,1972,1972,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1261,Moscow,directory,1973,1973,Moscow; ,,,record
directories1262,Moscow,phone book,1973,1973,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1263,Moscow,directory,1974,1974,Moscow; ,,,record
directories1264,Moscow,phone book,1974,1974,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1265,Moscow,directory,1975,1975,Moscow; ,,,record
directories1266,Moscow,phone book,1976,1976,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1267,Moscow,directory,1976,1976,Moscow; ,,,record
directories1268,Moscow,phone book,1975,1975,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1269,Moscow,directory,1977,1977,Moscow; ,,,record
directories1270,Moscow,phone book,1977,1977,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1271,Moscow,phone book,1977,1977-1978,Moscow; Bovill; Deary; Elk River; Genesee; Juliaetta; Kendrick; Potlatch; Troy,,,record
directories1272,Moscow,directory,1978,1978,Moscow; ,,,record
directories1273,Moscow,phone book,1978,1978,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1274,Moscow,phone book,1978,1978-1979,Moscow; Bovill; Deary; Elk River; Genesee; Juliaetta; Kendrick; Potlatch; Troy,,,record
directories1275,Moscow,directory,1979,1979,Moscow; ,,,record
directories1276,Moscow,phone book,1979,1979,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1277,Moscow,directory,1980,1980,Moscow; ,,,record
directories1278,Moscow,phone book,1980,1980,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Viola,,,record
directories1279,Moscow,phone book,1980,1980,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1280,Moscow,phone book,1981,1981-1982,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1281,Moscow,phone book,1982,1982-1983,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1282,Moscow,directory,1983,1983,Moscow; ,,,record
directories1283,Moscow,phone book,1983,1983-1984,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Onaway; Potlatch; Princeton; Viola,,,record
directories1284,Moscow,directory,1985,1985,Moscow; ,,,record
directories1285,Moscow,phone book,1985,1985,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Kendrick; Lenore; Potlatch; Troy; Fairfield; Juliaetta; Rockford; Rosalia,,,record
directories1286,Moscow,phone book,1985,1985-1986,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Harvard; Juliaetta; Kendrick; Lenore; Potlatch; Princeton; Troy,,,record
directories1287,Moscow,phone book,1986,1986,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Kendrick; Lenore; Potlatch; Troy; Fairfield; Juliaetta; Rockford; Rosalia,,,record
directories1288,Moscow,phone book,1986,1986-1987,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Harvard; Juliaetta; Kendrick; Lenore; Potlatch; Princeton; Troy,,,record
directories1289,Moscow,phone book,1987,1987-1988,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Harvard; Juliaetta; Kendrick; Lenore; Potlatch; Princeton; Troy,,,record
directories1290,Moscow,phone book,1988,1988-1989,Moscow; Bovill; Elk River; Genesee; Harvard; Moscow; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Troy,,,record
directories1291,Moscow,phone book,1988,1988-1989,Moscow; Bovill; Elk River; Deary; Genesee; Potlatch; Troy; Lewiston; Cottonwood; Ferdinand; Craigmont; Reubens; Winchester; Grangeville; Kamiah; Kooskia; Stites; Lapwai; Culdesac; Nezperce,,,record
directories1292,Moscow,phone book,1989,1989-1990,Moscow; Bovill; Elk River; Deary; Genesee; Juliaetta; Kendrick; Potlatch; Troy; Cottonwood; Lewiston; Craigmont; Culdesac; Ferdinand; Grangeville; Greer; Headquarters; Harpster; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Nezperce; Orofino; Pierce; Reubens; Stites; Weippe; Winchester,,,record
directories1293,Moscow,phone book,1989,1989-1990,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Troy,,,record
directories1294,Moscow,phone book,1990,1990-1991,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Troy,,,record
directories1295,Moscow,phone book,1990,1990-1991,Moscow; Lewiston; Cottonwood; Ferdinand; Craigmont; Reubens; Winchester; Grangeville; Kamiah; Kooskia; Lapwai; Lenore; Nezperce; Orofino; Juliaetta; Kendrick; Troy,,,record
directories1296,Moscow,phone book,1991,1991-1992,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Lewiston;Troy,,,record
directories1297,Moscow,phone book,1991,1991-1992,Moscow; Lewiston; Cottonwood; Ferdinand; Craigmont; Reubens; Winchester; Grangeville; Kamiah; Kooskia; Lapwai; Lenore; Nezperce; Orofino; Juliaetta; Kendrick; Troy,,,record
directories1298,Moscow,phone book,1992,1992,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Lewiston;Troy,,,record
directories1299,Moscow,phone book,1992,1992-1993,Moscow; Lewiston; Cottonwood; Ferdinand; Craigmont; Reubens; Winchester; Grangeville; Kamiah; Kooskia; Lapwai; Lenore; Nezperce; Orofino; Juliaetta; Kendrick; Troy,,,record
directories1300,Moscow,phone book,1993,1993-1994,Moscow; Lewiston; Cottonwood; Ferdinand; Craigmont; Reubens; Winchester; Grangeville; Kamiah; Kooskia; Lapwai; Lenore; Nezperce; Orofino; Juliaetta; Kendrick; Troy,,,record
directories1301,Moscow,phone book,1993,1993,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Lewiston;Troy,,,record
directories1302,Moscow,phone book,1994,1994-1995,Moscow; Lewiston; Cottonwood; Ferdinand; Craigmont; Reubens; Winchester; Grangeville; Kamiah; Kooskia; Lapwai; Lenore; Nezperce; Orofino; Juliaetta; Kendrick; Troy,,,record
directories1303,Moscow,phone book,1994,1994,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Lewiston;Troy,,,record
directories1304,Moscow,phone book,1995,1995-1996,Moscow; Lewiston; Cottonwood; Ferdinand; Keuterville; Craigmont; Reubens; Winchester; Elk City; Grangeville; Fenn; Kamiah; Kooskia; Stites; Lapwai; Culdesac; Lenore; Nezperce; Orofino; Weippe; Pierce; Ahsahka; Peck; Riggins; White Bird; Juliaetta; Kendrick; Troy; Leon,,,record
directories1305,Moscow,phone book,1995,1995-1996,Moscow; Avon; Bovill; Deary; Elk River; Genesee; Harvard; Helmer; Joel; Leon; Onaway; Potlatch; Princeton; Viola; Gifford; Juliaetta; Kendrick; Lenore; Lewiston;Troy,,,record
directories1306,Moscow,phone book,1996,1996-1997,Moscow; Ahsahka; Avon; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Genesee; Golden; Grangemont; Grangeville; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kamiah; Kendrick; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lewiston; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Orofino; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Stites; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1307,Moscow,phone book,1996,1996-1997,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy,,,record
directories1308,Moscow,phone book,1997,1997-1998,Moscow; Ahsahka; Avon; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Genesee; Golden; Grangemont; Grangeville; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kamiah; Kendrick; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lewiston; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Orofino; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Stites; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1309,Moscow,phone book,1997,1997-1998,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy,,,record
directories1310,Moscow,phone book,1998,1998-1999,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy,,,record
directories1311,Moscow,phone book,1998,1998-1999,Moscow; Ahsahka; Avon; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Genesee; Golden; Grangemont; Grangeville; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kamiah; Kendrick; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lewiston; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Orofino; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Stites; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1312,Moscow,phone book,1999,1999-2000,Moscow; Ahsahka; Avon; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Genesee; Golden; Grangemont; Grangeville; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kamiah; Kendrick; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lewiston; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Orofino; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Stites; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1313,Moscow,phone book,1999,1999-2000,Moscow; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton,,,record
directories1314,Moscow,directory,2000,2000,Moscow; ,,,record
directories1315,Moscow,phone book,2000,2000,Moscow; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton,,,record
directories1316,Moscow,phone book,2000,2000-2001,Moscow; Lewiston; Orofino; Grangeville; Ahsahka; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Garrison; Genesee; Golden; Grangemont; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kendrick; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Rosalia; Stites; Sweetwater; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1317,Moscow,directory,2001,2001,Moscow; ,,,record
directories1318,Moscow,phone book,2001,2001-2002,Moscow; Bovill; Cavendish; Deary; Elk River; Garrison; Genesee; Harvard; Helmer; Juliaetta; Kendrick; Leon; Onaway; Potlatch; Princeton; Southwick; Troy; Viola,,,record
directories1319,Moscow,phone book,2001,2001-2002,Moscow; Lewiston; Orofino; Grangeville; Ahsahka; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Garrison; Genesee; Golden; Grangemont; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kendrick; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Rosalia; Stites; Sweetwater; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1320,Moscow,phone book,2001,2001,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy,,,record
directories1321,Moscow,phone book,2002,2002-2003,Moscow; Bovill; Cavendish; Deary; Elk River; Garrison; Genesee; Harvard; Helmer; Juliaetta; Kendrick; Leon; Onaway; Potlatch; Princeton; Southwick; Troy; Viola,,,record
directories1322,Moscow,phone book,2002,2002,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy,,,record
directories1323,Moscow,phone book,2002,2002-2003,Moscow; Lewiston; Orofino; Grangeville; Ahsahka; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Garrison; Genesee; Golden; Grangemont; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kendrick; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Rosalia; Stites; Sweetwater; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1324,Moscow,phone book,2002,2002-2003,Moscow; Cottonwood; Craigmont; Culdesac; Genesee; Grangeville; Kamiah; Kooskia; Lapwai; Lenore; Lewiston; Nezperce; Orofino; Stites; Winchester,,,record
directories1325,Moscow,phone book,2003,2003-2004,Moscow; Bovill; Deary; Elk River; Genesee; Harvard; Potlatch; Princeton; Gifford; Juliaetta; Kendrick; Lenore; Lewiston; Troy,,,record
directories1326,Moscow,phone book,2003,2003-2004,Moscow; Lewiston; Orofino; Grangeville; Ahsahka; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Garrison; Genesee; Golden; Grangemont; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kendrick; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Rosalia; Stites; Sweetwater; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1327,Moscow,phone book,2003,2003-2004,Moscow; Bovill; Cavendish; Deary; Elk River; Garrison; Genesee; Harvard; Helmer; Juliaetta; Kendrick; Leon; Onaway; Potlatch; Princeton; Southwick; Troy; Viola,,,record
directories1328,Moscow,phone book,2004,2004-2005,Moscow; Bovill; Cavendish; Deary; Elk River; Garrison; Genesee; Harvard; Helmer; Juliaetta; Kendrick; Leon; Onaway; Potlatch; Princeton; Southwick; Troy; Viola,,,record
directories1329,Moscow,phone book,2005,2005,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Harvard; Juliaetta; Kendrick; Lenore; Lewiston; Potlatch; Princeton; Troy; Avon; Joel; Helmer; Onaway; Viola,,,record
directories1330,Moscow,phone book,2007,2007-2008,Moscow; Lewiston; Orofino; Grangeville; Ahsahka; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Garrison; Genesee; Golden; Grangemont; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kendrick; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Rosalia; Stites; Sweetwater; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1331,Moscow,phone book,2008,2008,Moscow; Bovill; Deary; Elk River; Genesee; Gifford; Harvard; Juliaetta; Kendrick; Lenore; Lewiston; Potlatch; Princeton; Troy; Avon; Joel; Helmer; Onaway; Viola,,,record
directories1332,Moscow,phone book,2008,2008,Moscow; Cavendish; Deary; Elk River; Genesee; Harvard; Juliaetta; Kendrick; Potlatch; Troy,,,record
directories1333,Moscow,phone book,2008,2008-2009,Moscow; Lewiston; Orofino; Grangeville; Ahsahka; Bovill; Cavendish; Cottonwood; Craigmont; Culdesac; Deary; Elk City; Elk River; Fenn; Ferdinand; Garrison; Genesee; Golden; Grangemont; Greencreek; Greer; Harpster; Harvard; Headquarters; Helmer; Joel; Juliaetta; Kendrick; Kamiah; Keuterville; Kooskia; Lapwai; Lenore; Leon; Lowell; Mohler; Mt. Idaho; Nezperce; Onaway; Pataha; Peck; Pierce; Potlatch; Princeton; Reubens; Riggins; Rosalia; Stites; Sweetwater; Troy; Viola; Weippe; White Bird; Winchester; Woodland,,,record
directories1334,Moscow,phone book,2009,2009,Moscow; Cavendish; Deary; Elk River; Genesee; Harvard; Juliaetta; Kendrick; Potlatch; Troy,,,record
